代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,14618173.059999998658895
真實報酬,4618173.059999998658895

夏普值報酬,0.453117306000000
夏普值風險,0.102753628823037
夏普值,4.409745049300022

預期報酬,17089.804956317864708
風險,435196.350578243727796
趨勢值,0.039269182596800
找到最佳解世代,2109
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,2
AAPL[0](2),MCD[15](1),
20100119,5703674.139999999664724,5415454.829999999143183,11119128.969999998807907
20100120,5616411.120000000111759,5375359.599999999627471,10991770.719999998807907
20100121,5518008.139999999664724,5391568.309999999590218,10909576.449999999254942
20100122,5245079.120000000111759,5407777.019999999552965,10652856.140000000596046
20100125,5386185.280000000260770,5382184.320000000298023,10768369.600000001490116
20100126,5462308.340000000782311,5443606.799999999813735,10905915.140000000596046
20100127,5514294.820000000298023,5436782.079999999143183,10951076.899999998509884
20100128,5285925.639999999664724,5360003.979999999515712,10645929.619999999180436
20100129,5094689.660000000149012,5325880.379999999888241,10420570.039999999105930
20100201,5165242.740000000223517,5450431.519999999552965,10615674.259999999776483
20100202,5194949.299999999813735,5462374.780000000260770,10657324.080000000074506
20100203,5284068.980000000447035,5563039.399999999441206,10847108.379999998956919
20100204,5094689.660000000149012,5464934.049999999813735,10559623.710000000894070
20100205,5183809.340000000782311,5406070.839999999850988,10589880.179999999701977
20100208,5148532.799999999813735,5367681.790000000037253,10516214.589999999850988
20100209,5204232.600000000558794,5423132.639999999664724,10627365.240000000223517
20100210,5174526.040000000037253,5395833.759999999776483,10570359.800000000745058
20100211,5269215.700000000186265,5441900.620000000111759,10711116.320000000298023
20100212,5315632.200000000186265,5424838.820000000298023,10740471.019999999552965
20100216,5395468.580000000074506,5460668.600000000558794,10856137.179999999701977
20100217,5373188.660000000149012,5481995.850000000558794,10855184.510000001639128
20100218,5382471.959999999962747,5500763.830000000074506,10883235.789999999105930
20100219,5349052.080000000074506,5522944.169999998994172,10871996.250000000000000
20100222,5315632.200000000186265,5525503.439999999478459,10841135.640000000596046
20100223,5226512.519999999552965,5534034.339999999850988,10760546.859999999403954
20100224,5323058.840000000782311,5567304.850000000558794,10890363.690000001341105
20100225,5358335.379999999888241,5492232.929999999701977,10850568.309999998658895
20100226,5427031.799999999813735,5447019.160000000149012,10874050.960000000894070
20100301,5544001.379999999888241,5458109.329999999143183,11002110.709999999031425
20100302,5540288.060000000521541,5465787.139999998733401,11006075.199999999254942
20100303,5551428.019999999552965,5428251.179999999701977,10979679.199999999254942
20100304,5588561.220000000670552,5411189.379999999888241,10999750.600000001490116
20100305,5807647.100000000558794,5431663.540000000037253,11239310.640000000596046
20100308,5811360.419999999925494,5555361.589999999850988,11366722.009999999776483
20100309,5915333.379999999888241,5553655.409999999217689,11468988.789999999105930
20100310,5963606.540000000037253,5540005.969999999739230,11503612.509999999776483
20100311,5980316.480000000447035,5563039.399999999441206,11543355.879999998956919
20100312,6010023.040000000037253,5590338.280000000260770,11600361.320000000298023
20100315,5937613.299999999813735,5624461.880000000819564,11562075.179999999701977
20100316,5952466.580000000074506,5636405.139999998733401,11588871.719999998807907
20100317,5945039.940000000409782,5662850.929999999701977,11607890.870000001043081
20100318,5958036.560000000521541,5688443.630000000819564,11646480.190000001341105
20100319,5894910.120000000111759,5675647.280000000260770,11570557.400000000372529
20100322,5961749.879999999888241,5716595.600000000558794,11678345.480000000447035
20100323,6056439.540000000037253,5745600.659999999217689,11802040.199999999254942
20100324,6084289.440000000409782,5698680.709999999962747,11782970.150000000372529
20100325,6011879.700000000186265,5707211.610000000335276,11719091.310000000521541
20100326,6125135.960000000894070,5737922.850000000558794,11863058.810000002384186
20100329,6164125.820000000298023,5721714.139999998733401,11885839.959999999031425
20100330,6255102.160000000149012,5736216.669999998994172,11991318.829999998211861
20100331,6232822.240000000223517,5691855.989999999292195,11924678.230000000447035
20100401,6258815.480000000447035,5765221.729999999515712,12024037.210000000894070
20100405,6325655.240000000223517,5803610.780000000260770,12129266.019999999552965
20100406,6353505.139999999664724,5784842.799999999813735,12138347.939999999478459
20100407,6381355.040000000037253,5775458.809999999590218,12156813.849999999627471
20100408,6364645.100000000558794,5865886.350000000558794,12230531.450000001117587
20100409,6412918.259999999776483,5859061.630000000819564,12271979.890000000596046
20100412,6425914.879999999888241,5846265.280000000260770,12272180.160000000149012
20100413,6429628.200000000186265,5879535.790000000037253,12309163.990000000223517
20100414,6516891.220000000670552,5922190.290000000037253,12439081.510000001639128
20100415,6602297.580000000074506,5900009.949999999254942,12502307.529999999329448
20100416,6561451.060000000521541,5888919.780000000260770,12450370.839999999850988
20100419,6554024.419999999925494,5964844.790000000037253,12518869.210000000894070
20100420,6487184.660000000149012,6000674.570000000298023,12487859.230000000447035
20100421,6875226.600000000558794,6002380.750000000000000,12877607.350000001490116
20100422,7068319.240000000223517,6059537.780000000260770,13127857.019999999552965
20100423,7183432.160000000149012,6069774.860000000335276,13253207.019999999552965
20100426,7148155.620000000111759,6058684.689999999478459,13206840.309999998658895
20100427,6949493.000000000000000,6016883.280000000260770,12966376.280000001192093
20100428,6938353.040000000037253,6000674.570000000298023,12939027.609999999403954
20100429,7125875.700000000186265,6101339.189999999478459,13227214.890000000596046
20100430,6925356.419999999925494,6022001.820000000298023,12947358.240000000223517
20100503,7064605.919999999925494,6092808.290000000037253,13157414.210000000894070
20100504,6860373.320000000298023,6026267.269999999552965,12886640.589999999850988
20100505,6789820.240000000223517,6027973.449999999254942,12817793.689999999478459
20100506,6531744.500000000000000,5922190.290000000037253,12453934.789999999105930
20100507,6255102.160000000149012,5801904.600000000558794,12057006.760000001639128
20100510,6735977.100000000558794,6021148.729999999515712,12757125.830000000074506
20100511,6804673.519999999552965,6012617.830000000074506,12817291.349999999627471
20100512,6951349.660000000149012,6028826.540000000037253,12980176.199999999254942
20100513,6852946.679999999701977,6014324.009999999776483,12867270.689999999478459
20100514,6732263.779999999329448,5936692.820000000298023,12668956.599999999627471
20100517,6743403.740000000223517,5983612.769999999552965,12727016.509999999776483
20100518,6693273.919999999925494,5973375.689999999478459,12666649.609999999403954
20100519,6587444.299999999813735,5920484.110000000335276,12507928.410000000149012
20100520,6307088.639999999664724,5772046.449999999254942,12079135.089999999850988
20100521,6427771.540000000037253,5789108.250000000000000,12216879.789999999105930
20100524,6544741.120000000111759,5772046.449999999254942,12316787.570000000298023
20100525,6503894.600000000558794,5787402.070000000298023,12291296.670000001788139
20100526,6474188.040000000037253,5631286.600000000558794,12105474.640000000596046
20100527,6719267.160000000149012,5732804.309999999590218,12452071.469999998807907
20100528,6813956.820000000298023,5704652.339999999850988,12518609.160000000149012
20100601,6917929.779999999329448,5661144.750000000000000,12579074.529999999329448
20100602,7001479.480000000447035,5781430.439999999478459,12782909.919999999925494
20100603,6979199.560000000521541,5788255.159999999217689,12767454.719999998807907
20100604,6789820.240000000223517,5690149.809999999590218,12479970.050000000745058
20100607,6656140.720000000670552,5694415.259999999776483,12350555.980000000447035
20100608,6613437.540000000037253,5833468.929999999701977,12446906.469999998807907
20100609,6450051.460000000894070,5823231.850000000558794,12273283.310000002384186
20100610,6645000.759999999776483,5917924.839999999850988,12562925.599999999627471
20100611,6724837.139999999664724,5932427.370000000111759,12657264.509999999776483
20100614,6745260.399999999441206,5911953.209999999962747,12657213.609999999403954
20100615,6888223.220000000670552,6005793.110000000335276,12894016.330000001937151
20100616,7088742.500000000000000,5996409.120000000111759,13085151.620000001043081
20100617,7211282.060000000521541,5975934.959999999962747,13187217.019999999552965
20100618,7268838.519999999552965,5961432.429999999701977,13230270.949999999254942
20100621,7166722.220000000670552,5964844.790000000037253,13131567.010000001639128
20100622,7263268.540000000037253,5855649.269999999552965,13118917.809999998658895
20100623,7187145.480000000447035,5854796.179999999701977,13041941.660000000149012
20100624,7135159.000000000000000,5778018.080000000074506,12913177.080000000074506
20100625,7073889.220000000670552,5751572.290000000037253,12825461.510000001639128
20100628,7116592.399999999441206,5743894.479999999515712,12860486.879999998956919
20100629,6795390.220000000670552,5669675.649999999441206,12465065.870000001043081
20100630,6670994.000000000000000,5619343.339999999850988,12290337.339999999850988
20100701,6591157.620000000111759,5691002.899999999441206,12282160.519999999552965
20100702,6550311.100000000558794,5642376.769999999552965,12192687.870000001043081
20100706,6594870.940000000409782,5639817.500000000000000,12234688.440000001341105
20100707,6860373.320000000298023,5742188.299999999813735,12602561.620000001043081
20100708,6845520.040000000037253,5888066.689999999478459,12733586.730000000447035
20100709,6886366.560000000521541,5905128.489999999292195,12791495.050000000745058
20100712,6825096.779999999329448,5966550.969999999739230,12791647.750000000000000
20100713,6678420.639999999664724,6043329.070000000298023,12721749.710000000894070
20100714,6702557.220000000670552,6048447.610000000335276,12751004.830000001937151
20100715,6669137.340000000782311,6085130.479999999515712,12754267.820000000298023
20100716,6628290.820000000298023,5966550.969999999739230,12594841.789999999105930
20100719,6513177.899999999441206,5963991.699999999254942,12477169.599999997764826
20100720,6680277.299999999813735,6045888.339999999850988,12726165.640000000596046
20100721,6743403.740000000223517,5981053.500000000000000,12724457.240000000223517
20100722,6869656.620000000111759,6091102.110000000335276,12960758.730000000447035
20100723,6893793.200000000186265,5963138.610000000335276,12856931.810000000521541
20100726,6877083.259999999776483,6045888.339999999850988,12922971.599999999627471
20100727,7005192.799999999813735,6005793.110000000335276,13010985.910000000149012
20100728,6921643.100000000558794,5952048.439999999478459,12873691.539999999105930
20100729,6845520.040000000037253,5918777.929999999701977,12764297.969999998807907
20100730,6823240.120000000111759,5948636.080000000074506,12771876.199999999254942
20100802,6945779.679999999701977,5992996.759999999776483,12938776.439999999478459
20100803,6947636.340000000782311,6010058.559999999590218,12957694.900000000372529
20100804,6975486.240000000223517,6030532.719999999739230,13006018.960000000894070
20100805,6942066.360000000335276,6010058.559999999590218,12952124.919999999925494
20100806,6899363.179999999701977,6120107.169999998994172,13019470.349999997764826
20100809,6942066.360000000335276,6220771.790000000037253,13162838.150000000372529
20100810,6880796.580000000074506,6213947.070000000298023,13094743.650000000372529
20100811,6635717.460000000894070,6105604.639999998733401,12741322.099999999627471
20100812,6678420.639999999664724,6147406.049999999813735,12825826.689999999478459
20100813,6607867.560000000521541,6132903.519999999552965,12740771.080000000074506
20100816,6568877.700000000186265,6124372.620000000111759,12693250.320000000298023
20100817,6683990.620000000111759,6246364.489999999292195,12930355.109999999403954
20100818,6711840.519999999552965,6248923.759999999776483,12960764.279999999329448
20100819,6628290.820000000298023,6225037.239999999292195,12853328.059999998658895
20100820,6620864.179999999701977,6234421.229999999515712,12855285.410000000149012
20100823,6518747.879999999888241,6256601.570000000298023,12775349.449999999254942
20100824,6364645.100000000558794,6203709.989999999292195,12568355.089999999850988
20100825,6442624.820000000298023,6243805.219999999739230,12686430.039999999105930
20100826,6373928.399999999441206,6241245.949999999254942,12615174.349999997764826
20100827,6409204.940000000409782,6312052.419999998994172,12721257.359999999403954
20100830,6431484.860000000335276,6205416.169999998994172,12636901.029999999329448
20100831,6448194.799999999813735,6232715.049999999813735,12680909.849999999627471
20100901,6639430.779999999329448,6358972.370000000111759,12998403.149999998509884
20100902,6687703.940000000409782,6399920.689999999478459,13087624.629999998956919
20100903,6864086.639999999664724,6405892.320000000298023,13269978.960000000894070
20100907,6838093.399999999441206,6466461.709999999962747,13304555.109999999403954
20100908,6973629.580000000074506,6490348.229999999515712,13463977.809999998658895
20100909,6977342.899999999441206,6344469.839999999850988,13321812.739999998360872
20100910,6986626.200000000186265,6399067.600000000558794,13385693.800000000745058
20100913,7083172.519999999552965,6361531.639999998733401,13444704.159999998286366
20100914,7109165.759999999776483,6307786.969999999739230,13416952.730000000447035
20100915,7166722.220000000670552,6373474.899999999441206,13540197.120000001043081
20100916,7335678.279999999329448,6381152.709999999962747,13716830.989999998360872
20100917,7304115.060000000521541,6340204.389999998733401,13644319.449999999254942
20100920,7512060.980000000447035,6407598.500000000000000,13919659.480000000447035
20100921,7526914.259999999776483,6441722.100000000558794,13968636.359999999403954
20100922,7632743.879999999888241,6409304.679999999701977,14042048.559999998658895
20100923,7662450.440000000409782,6367503.269999999552965,14029953.710000000894070
20100924,7753426.779999999329448,6406745.409999999217689,14160172.189999997615814
20100927,7721863.560000000521541,6377740.350000000558794,14099603.910000000149012
20100928,7608607.299999999813735,6366650.179999999701977,13975257.480000000447035
20100929,7621603.919999999925494,6351294.559999999590218,13972898.480000000447035
20100930,7526914.259999999776483,6356413.100000000558794,13883327.359999999403954
20101001,7493494.379999999888241,6391389.790000000037253,13884884.169999999925494
20101004,7391378.080000000074506,6393949.059999999590218,13785327.140000000596046
20101005,7664307.100000000558794,6468167.889999998733401,14132474.989999998360872
20101006,7645740.500000000000000,6432338.110000000335276,14078078.609999999403954
20101007,7671733.740000000223517,6471580.250000000000000,14143313.990000000223517
20101008,7799843.279999999329448,6492054.409999999217689,14291897.689999997615814
20101011,7833263.160000000149012,6448546.820000000298023,14281809.980000000447035
20101012,7918669.519999999552965,6447693.729999999515712,14366363.250000000000000
20101013,7961372.700000000186265,6462196.259999999776483,14423568.960000000894070
20101014,8018929.160000000149012,6572244.870000000111759,14591174.030000001192093
20101015,8347557.980000000447035,6609780.830000000074506,14957338.810000000521541
20101018,8434821.000000000000000,6596131.389999998733401,15030952.389999998733401
20101019,8208308.480000000447035,6567979.419999998994172,14776287.899999998509884
20101020,8236158.379999999888241,6603809.199999999254942,14839967.579999998211861
20101021,8210165.139999999664724,6691677.469999999739230,14901842.609999999403954
20101022,8154465.340000000782311,6701061.459999999962747,14855526.800000000745058
20101025,8191598.540000000037253,6713857.809999999590218,14905456.349999999627471
20101026,8171175.279999999329448,6718976.350000000558794,14890151.629999998956919
20101027,8165605.299999999813735,6609780.830000000074506,14775386.129999998956919
20101028,8096908.879999999888241,6609780.830000000074506,14706689.710000000894070
20101029,7983652.620000000111759,6634520.439999999478459,14618173.059999998658895
