代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,12626932.079999998211861
真實報酬,2626932.079999998211861

夏普值報酬,0.253993208000000
夏普值風險,0.076862952613427
夏普值,3.304494549896216

二次趨勢線,83.784455675689316 x^2 + 13601.177943239619708 x + 10000000.000000000000000
二次平均預期報酬,24074.234902700791281
風險,83553.088085166891688
二次平均趨勢值,0.288131000953089
一次趨勢線,21424.425310548002017 x + 10000000.000000000000000
一次預期報酬,21424.425310548002017
一次風險,167765.920614367438247
一次趨勢值,0.127704275290778
找到最佳解世代,1933
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,10
AXP[1](4),BA[2](2),HD[9](12),JNJ[12](1),JPM[13](19),MSFT[18](11),NKE[19](8),PG[21](20),VZ[26](16),WBA[27](6),
FS( 10 ),1011787.599999999976717,1000000.000000000000000,955064.119999999995343,1014931.279999999911524,1049006.000000000000000,1014377.299999999930151,993440.000000000000000,1005029.850000000209548,1002494.250000000000000,1072344.080000000074506,10118474.480000000447035
FS( 11 ),1022860.800000000046566,1008510.670000000158325,974300.369999999995343,1018520.529999999911524,1065423.009999999776483,1025349.449999999953434,1004510.000000000000000,1005029.850000000209548,1000453.500000000000000,1083429.060000000055879,10208387.240000000223517
FS( 12 ),1032683.799999999930151,1020263.500000000000000,969529.779999999911524,1018664.099999999976717,1074979.179999999701977,1042753.549999999930151,1013940.000000000000000,1005604.690000000060536,994784.750000000000000,1095389.169999999925494,10268592.519999999552965
FS( 13 ),1014288.000000000000000,1020128.410000000149012,950601.309999999939464,1014069.859999999869615,1066648.160000000149012,1033294.799999999930151,1002460.000000000000000,996550.960000000079162,983674.000000000000000,1086346.160000000149012,10168061.660000000149012
FS( 14 ),1025182.599999999976717,1029449.620000000111759,953679.109999999869615,1015792.699999999953434,1091151.160000000149012,1047293.750000000000000,1014760.000000000000000,1003449.039999999920838,993424.250000000000000,1095389.169999999925494,10269571.400000000372529
FS( 15 ),1029647.599999999976717,1029044.350000000093132,943676.259999999892898,1008901.339999999850988,1078164.569999999832362,1038591.699999999953434,1077490.000000000000000,987640.940000000060536,987982.250000000000000,1059217.129999999888241,10240356.140000000596046
FS( 16 ),1027504.400000000023283,1026342.550000000046566,947523.509999999892898,1005312.089999999850988,1076204.330000000074506,1023836.049999999930151,1082410.000000000000000,984766.739999999990687,987302.000000000000000,1063884.489999999757856,10225086.160000000149012
FS( 17 ),1020360.400000000023283,1027018.000000000000000,940906.239999999874271,1007465.640000000013970,1077184.450000000186265,1016269.049999999930151,1052480.000000000000000,977293.820000000065193,985261.250000000116415,1069426.979999999981374,10173665.830000001937151
FS( 18 ),1012501.999999999883585,1024451.290000000037253,939829.009999999892898,1006317.079999999958090,1069098.459999999962747,1020052.549999999930151,1061090.000000000000000,976862.690000000060536,985941.499999999883585,1065634.750000000000000,10161779.330000000074506
FS( 19 ),1012144.800000000046566,1009051.030000000027940,933365.629999999888241,997559.310000000055879,1059542.290000000037253,1004540.199999999953434,1045510.000000000000000,965078.470000000204891,972790.000000000000000,1065926.459999999962747,10065508.190000001341105
FS( 20 ),1026611.399999999906868,1018102.060000000055879,951832.429999999934807,1006460.649999999906868,1077429.479999999981374,1010593.799999999930151,1057810.000000000000000,975713.010000000125729,981179.750000000116415,1079636.830000000074506,10185369.410000000149012
FS( 21 ),1049293.600000000093132,1041202.449999999953434,976916.499999999883585,1017084.829999999958090,1094336.549999999813735,1045023.650000000023283,1062730.000000000000000,997269.510000000125729,1003854.750000000116415,1110266.379999999888241,10397978.219999998807907
FS( 22 ),1053758.600000000093132,1046606.050000000046566,974146.479999999864958,1015649.129999999888241,1092131.279999999795109,1031024.699999999953434,1073800.000000000000000,990946.270000000135042,999093.000000000000000,1102390.209999999962747,10379545.720000002533197
FS( 23 ),1064653.200000000186265,1049578.030000000027940,972299.799999999930151,1027278.299999999930151,1111488.649999999906868,1011728.849999999860302,1084050.000000000000000,992958.210000000079162,1004534.999999999883585,1084595.899999999906868,10403165.939999999478459
FS( 24 ),1069118.200000000186265,1028503.989999999990687,967067.539999999920838,1025124.750000000000000,1112713.799999999813735,1009837.099999999976717,1085690.000000000000000,986203.840000000083819,1013378.250000000000000,1109391.250000000000000,10407028.719999998807907
FS( 25 ),1075190.600000000093132,1001485.989999999990687,972915.359999999869615,1025268.319999999948777,1114919.069999999832362,1004540.199999999953434,1074210.000000000000000,984623.030000000144355,977325.000000000000000,1113475.189999999944121,10343952.759999999776483
FS( 26 ),1076262.199999999720603,1037014.660000000149012,972145.909999999916181,1029862.560000000055879,1114183.979999999981374,1010215.449999999953434,1075440.000000000000000,989940.300000000046566,975057.500000000000000,1121643.070000000298023,10401765.629999998956919
FS( 27 ),1085728.000000000000000,1041472.630000000121072,979070.959999999846332,1036466.779999999911524,1130846.020000000018626,1001135.049999999930151,1077490.000000000000000,995544.989999999990687,988435.750000000116415,1125143.589999999850988,10461333.769999999552965
FS( 28 ),1093765.000000000000000,1015400.260000000009313,980302.079999999958090,1038763.899999999906868,1130600.989999999757856,1015133.999999999883585,1088560.000000000000000,994826.440000000060536,981859.999999999883585,1140604.220000000204891,10479816.890000000596046
FS( 29 ),1093229.200000000186265,1034177.770000000018626,976916.499999999883585,1041778.869999999995343,1124230.209999999962747,1017404.099999999976717,1090610.000000000000000,1000718.550000000046566,965760.750000000116415,1138853.959999999962747,10483679.910000000149012
FS( 30 ),1085192.199999999720603,1039446.280000000027940,984149.329999999958090,1039051.040000000037253,1135746.620000000111759,1029511.299999999930151,1099630.000000000000000,1004311.300000000046566,951702.250000000000000,1146438.419999999925494,10515178.740000000223517
FS( 31 ),1082691.799999999813735,1004322.880000000121072,982764.319999999948777,1042066.009999999892898,1147263.029999999795109,1023079.349999999976717,1101680.000000000000000,996550.960000000079162,941271.750000000000000,1149063.810000000055879,10470753.909999998286366
FS( 32 ),1084835.000000000000000,1016751.160000000149012,1001077.229999999864958,1046660.250000000000000,1137951.889999999664724,1031024.699999999953434,1096350.000000000000000,1001293.390000000130385,955330.250000000000000,1148188.680000000167638,10519462.549999998882413
FS( 33 ),1067689.399999999906868,1013779.180000000167638,1007540.609999999869615,1051398.060000000055879,1138441.950000000186265,1031024.699999999953434,1092660.000000000000000,1005173.560000000055879,964627.000000000000000,1143813.029999999795109,10516147.490000000223517
FS( 34 ),1060902.600000000093132,1001891.260000000009313,1011849.529999999911524,1043645.279999999911524,1140402.189999999944121,1027241.199999999953434,1096350.000000000000000,1005317.270000000135042,973697.000000000000000,1151980.910000000149012,10513277.240000000223517
FS( 35 ),1052508.399999999906868,1003647.430000000167638,1022775.719999999855645,1045942.399999999906868,1132806.259999999776483,1044645.299999999930151,1088560.000000000000000,1015951.810000000055879,970295.750000000000000,1152856.040000000037253,10529989.109999999403954
FS( 36 ),1059116.600000000093132,1017561.699999999953434,1036471.929999999818392,1049531.649999999906868,1136236.679999999701977,1045401.999999999883585,1104140.000000000000000,1012071.640000000130385,965760.750000000116415,1150522.359999999869615,10576815.309999998658895
FS( 37 ),1062688.600000000093132,1013644.090000000083819,1043704.759999999776483,1061304.389999999897555,1155594.049999999813735,1054860.750000000000000,1138990.000000000000000,1052741.570000000065193,967574.750000000000000,1157231.689999999944121,10708334.649999998509884
FS( 38 ),1055008.799999999813735,999729.820000000065193,1040011.399999999906868,1056997.290000000037253,1142852.489999999757856,1055995.800000000046566,1117260.000000000000000,1060214.489999999990687,969842.250000000116415,1169775.220000000204891,10667687.559999998658895
FS( 39 ),1061795.600000000093132,995001.670000000158325,1034163.579999999958090,1068339.319999999832362,1154613.929999999701977,1059779.300000000046566,1105370.000000000000000,1077890.820000000065193,986395.000000000000000,1168608.379999999888241,10711957.599999997764826
FS( 40 ),1059652.399999999906868,1007700.130000000121072,1034779.139999999781139,1063745.080000000074506,1154858.959999999962747,1053725.699999999953434,1099220.000000000000000,1079040.500000000000000,988889.250000000000000,1163065.890000000130385,10704677.050000000745058
FS( 41 ),1050365.200000000186265,997973.650000000139698,1029854.659999999916181,1061304.389999999897555,1152898.719999999739230,1038591.699999999953434,1108240.000000000000000,1080190.179999999934807,988889.250000000000000,1165691.279999999795109,10673999.029999999329448
FS( 42 ),1070011.199999999720603,1011482.650000000139698,1035702.479999999864958,1065037.209999999962747,1172501.120000000111759,1056752.500000000000000,1100860.000000000000000,1091112.140000000130385,1010430.500000000000000,1175901.129999999888241,10789790.929999999701977
FS( 43 ),1061081.199999999720603,1016075.709999999962747,1021236.819999999948777,1064032.219999999972060,1168335.609999999869615,1038213.349999999976717,1100040.000000000000000,1081483.570000000065193,1009523.500000000116415,1167149.830000000074506,10727171.809999998658895
FS( 44 ),1083406.199999999720603,1025261.830000000074506,1021698.489999999874271,1071928.569999999832362,1195533.939999999944121,1040483.449999999953434,1104960.000000000000000,1087950.520000000018626,1010430.500000000000000,1205655.549999999813735,10847309.050000000745058
FS( 45 ),1081620.200000000186265,1030665.430000000167638,1026007.409999999916181,1082409.179999999934807,1191123.399999999906868,1034429.849999999976717,1110290.000000000000000,1094417.470000000204891,1014738.750000000000000,1208864.359999999869615,10874566.049999998882413
FS( 46 ),1109839.000000000000000,1046065.690000000176951,1020467.369999999995343,1077671.369999999878928,1181812.259999999776483,1032159.750000000000000,1120950.000000000000000,1094417.470000000204891,1008163.000000000000000,1205072.129999999888241,10896618.039999999105930
FS( 47 ),1103766.600000000093132,1034312.860000000102445,1031239.670000000041910,1083701.310000000055879,1191613.459999999962747,1042375.199999999953434,1119310.000000000000000,1088669.070000000065193,1005668.750000000000000,1207697.520000000018626,10908354.439999999478459
FS( 48 ),1106981.399999999906868,1024991.650000000139698,1021544.599999999860302,1082696.319999999832362,1192348.549999999813735,1054104.050000000046566,1132020.000000000000000,1089531.330000000074506,1004988.500000000000000,1210031.199999999720603,10919237.599999997764826
FS( 49 ),1110910.600000000093132,1026612.729999999981374,1036010.259999999776483,1088295.549999999813735,1204109.989999999757856,1054860.750000000000000,1129560.000000000000000,1091974.400000000139698,1007709.500000000000000,1223741.570000000298023,10973785.349999999627471
FS( 50 ),1109124.600000000093132,1010266.840000000083819,1038010.829999999958090,1086285.569999999832362,1192838.609999999869615,1060536.000000000000000,1118490.000000000000000,1100309.580000000074506,1009523.500000000116415,1210031.199999999720603,10935416.729999998584390
FS( 51 ),1113411.000000000000000,1012293.190000000176951,1036318.039999999920838,1088439.119999999878928,1206070.229999999981374,1060914.349999999860302,1119720.000000000000000,1103471.200000000186265,1005215.250000000000000,1221116.180000000167638,10966968.559999998658895
FS( 52 ),1101802.000000000000000,1013644.090000000083819,1039088.059999999823049,1093464.069999999832362,1197739.209999999962747,1059779.300000000046566,1126690.000000000000000,1100022.160000000149012,1006802.500000000000000,1200404.770000000018626,10939436.159999998286366
FS( 53 ),1112339.399999999906868,1008510.670000000158325,1039549.729999999864958,1104949.669999999925494,1211705.919999999925494,1061292.699999999953434,1116850.000000000000000,1112093.800000000046566,1009070.000000000000000,1216448.820000000298023,10992810.710000000894070
FS( 54 ),1105731.199999999720603,1010266.840000000083819,1022467.939999999827705,1100499.000000000000000,1191123.399999999906868,1054482.399999999906868,1107420.000000000000000,1107782.500000000000000,1018593.500000000000000,1213531.720000000204891,10931898.500000001862645
FS( 55 ),1099123.000000000000000,1026882.910000000149012,990766.599999999860302,1103657.540000000037253,1182302.319999999832362,1040105.099999999860302,1118080.000000000000000,1107207.660000000149012,1023128.500000000000000,1214115.140000000130385,10905368.769999999552965
FS( 56 ),1117518.799999999813735,1035663.760000000009313,1009233.399999999906868,1094756.199999999953434,1198474.299999999813735,1050320.550000000046566,1116850.000000000000000,1106489.110000000102445,1029477.500000000000000,1219657.629999999888241,10978441.250000000000000
FS( 57 ),1107695.799999999813735,1013644.090000000083819,983687.659999999916181,1084993.439999999944121,1168825.669999999925494,1035564.900000000023283,1107830.000000000000000,1091112.140000000130385,1036733.500000000000000,1185527.560000000055879,10815614.760000001639128
FS( 58 ),1105909.799999999813735,1022019.670000000158325,1039703.619999999995343,1087577.699999999953434,1166375.370000000111759,1035564.900000000023283,1112750.000000000000000,1093411.500000000000000,1045803.500000000000000,1190194.919999999925494,10899310.980000000447035
FS( 59 ),1116268.600000000093132,1045120.060000000055879,1047398.119999999995343,1095761.189999999944121,1207540.410000000149012,1052212.299999999813735,1113980.000000000000000,1103040.070000000065193,1051018.750000000000000,1200988.189999999944121,11033327.689999999478459
FS( 60 ),1110017.600000000093132,1038905.920000000158325,1054169.279999999795109,1092746.219999999972060,1198719.330000000074506,1051833.949999999953434,1116440.000000000000000,1094848.600000000093132,1055100.250000000000000,1194278.859999999869615,11007060.009999999776483
FS( 61 ),1113946.799999999813735,1044039.340000000083819,1062325.449999999720603,1101216.850000000093132,1198474.299999999813735,1057509.199999999953434,1123820.000000000000000,1099303.610000000102445,1059408.500000000000000,1205363.839999999850988,11065407.889999998733401
FS( 62 ),1123234.000000000000000,1041472.630000000121072,1081715.589999999850988,1108395.350000000093132,1203129.870000000111759,1065076.199999999953434,1122180.000000000000000,1102034.100000000093132,1068251.750000000000000,1218490.790000000037253,11133980.280000001192093
FS( 63 ),1145201.800000000279397,1062681.760000000009313,1084485.609999999869615,1114999.569999999832362,1212686.040000000037253,1072643.199999999953434,1125460.000000000000000,1107351.370000000111759,1081403.250000000000000,1187861.239999999757856,11194773.840000001713634
FS( 64 ),1154667.600000000093132,1068355.540000000037253,1084639.500000000000000,1111123.179999999934807,1225917.660000000149012,1062806.099999999860302,1133660.000000000000000,1109507.020000000018626,1072106.500000000000000,1165691.279999999795109,11188474.379999998956919
FS( 65 ),1153060.200000000186265,1094968.270000000018626,1081100.029999999795109,1116291.699999999953434,1240619.459999999962747,1064697.849999999860302,1132020.000000000000000,1105195.720000000204891,1076641.500000000000000,1170650.350000000093132,11235245.080000000074506
FS( 66 ),1155560.600000000093132,1097399.890000000130385,1098335.709999999962747,1122608.780000000027940,1230083.169999999925494,1059400.949999999953434,1121360.000000000000000,1109219.600000000093132,1087525.500000000000000,1185527.560000000055879,11267021.760000001639128
FS( 67 ),1169848.600000000093132,1120500.280000000027940,1097566.259999999776483,1126198.030000000027940,1236944.009999999776483,1054482.399999999906868,1118080.000000000000000,1111662.669999999925494,1084124.250000000000000,1204197.000000000000000,11323603.500000000000000
FS( 68 ),1166098.000000000000000,1136981.260000000009313,1088794.529999999795109,1127920.869999999878928,1232043.410000000149012,1055995.800000000046566,1096760.000000000000000,1109075.890000000130385,1096595.500000000000000,1197195.959999999962747,11307461.219999998807907
FS( 69 ),1166276.600000000093132,1144951.570000000065193,1088948.419999999925494,1127777.299999999813735,1229103.049999999813735,1056374.149999999906868,1124640.000000000000000,1103758.620000000111759,1087072.000000000000000,1247953.500000000000000,11376855.210000000894070
FS( 70 ),1167705.399999999906868,1143195.400000000139698,1080946.139999999664724,1135673.649999999906868,1249685.569999999832362,1064697.849999999860302,1121360.000000000000000,1112237.510000000009313,1099316.500000000000000,1246203.239999999757856,11421021.259999999776483
FS( 71 ),1180386.000000000000000,1167646.690000000176951,1062633.229999999981374,1136965.780000000027940,1225672.629999999888241,1060914.349999999860302,1123000.000000000000000,1097147.960000000195578,1088886.000000000000000,1242119.299999999813735,11385371.940000001341105
FS( 72 ),1174849.399999999906868,1150760.440000000176951,1067249.929999999701977,1131510.119999999878928,1213176.100000000093132,1063184.449999999953434,1110290.000000000000000,1094561.179999999934807,1105438.750000000000000,1237743.649999999906868,11348764.020000001415610
FS( 73 ),1163240.399999999906868,1155218.410000000149012,1058632.089999999850988,1132227.969999999972060,1205580.169999999925494,1066211.250000000000000,1103730.000000000000000,1108213.630000000121072,1109973.750000000000000,1305128.660000000149012,11408156.330000000074506
FS( 74 ),1178778.600000000093132,1153327.150000000139698,1060017.099999999627471,1140698.600000000093132,1203619.929999999701977,1071508.149999999906868,1124230.000000000000000,1114968.000000000000000,1102037.500000000000000,1342467.540000000037253,11491652.570000000298023
FS( 75 ),1168241.199999999720603,1139277.790000000037253,1061094.330000000074506,1134381.520000000018626,1184752.620000000111759,1063562.800000000046566,1098810.000000000000000,1109650.729999999981374,1106572.500000000000000,1336341.629999999888241,11402685.120000001043081
FS( 76 ),1182707.799999999813735,1145897.199999999953434,1070481.620000000111759,1144862.129999999888241,1195288.910000000149012,1068859.699999999953434,1220580.000000000000000,1110512.989999999990687,1111561.000000000000000,1356177.910000000149012,11606929.259999999776483
FS( 77 ),1180564.600000000093132,1146302.469999999972060,1069096.609999999869615,1144000.709999999962747,1188918.129999999888241,1065454.550000000046566,1220990.000000000000000,1102034.100000000093132,1114735.500000000000000,1347426.609999999869615,11579523.279999999329448
FS( 78 ),1199674.799999999813735,1170213.400000000139698,1078022.229999999981374,1160798.399999999906868,1191858.489999999757856,1065454.550000000046566,1219350.000000000000000,1112381.220000000204891,1121991.500000000000000,1387682.589999999850988,11707427.179999999701977
FS( 79 ),1199317.600000000093132,1164539.620000000111759,1071866.629999999888241,1166828.339999999850988,1170540.879999999888241,1073399.899999999906868,1198440.000000000000000,1107495.080000000074506,1109747.000000000000000,1378056.160000000149012,11640231.209999999031425
FS( 80 ),1204854.199999999720603,1159811.469999999972060,1073867.199999999720603,1170561.159999999916181,1162944.950000000186265,1082480.300000000046566,1209920.000000000000000,1107495.080000000074506,1114508.750000000000000,1390891.399999999906868,11677334.509999999776483
FS( 81 ),1201282.200000000186265,1151706.070000000065193,1072174.410000000149012,1176303.959999999962747,1172011.060000000055879,1082480.300000000046566,1194340.000000000000000,1116692.520000000018626,1116096.000000000000000,1370179.989999999757856,11653266.510000001639128
FS( 82 ),1208069.000000000000000,1136035.630000000121072,1092949.560000000055879,1187215.280000000027940,1183037.410000000149012,1089668.949999999953434,1207460.000000000000000,1134799.979999999981374,1122445.000000000000000,1380389.839999999850988,11742070.650000000372529
FS( 83 ),1183243.600000000093132,1139683.060000000055879,1082792.819999999832362,1178313.939999999944121,1147998.120000000111759,1080588.549999999813735,1207870.000000000000000,1122728.340000000083819,1110880.750000000000000,1350635.419999999925494,11604734.599999999627471
FS( 84 ),1191816.399999999906868,1147653.370000000111759,1087871.189999999944121,1183195.319999999832362,1163680.040000000037253,1082101.949999999953434,1216480.000000000000000,1128764.160000000149012,1117910.000000000000000,1359095.010000000242144,11678567.439999999478459
FS( 85 ),1166276.600000000093132,1164134.350000000093132,1078176.120000000111759,1177883.229999999981374,1173971.299999999813735,1085885.449999999953434,1209100.000000000000000,1124309.150000000139698,1123805.500000000000000,1371346.830000000074506,11674888.530000001192093
FS( 86 ),1171634.600000000093132,1171969.570000000065193,1096027.359999999869615,1164531.219999999972060,1190388.310000000055879,1081723.599999999860302,1229190.000000000000000,1132356.910000000149012,1120857.750000000000000,1390307.979999999981374,11748987.300000000745058
FS( 87 ),1164847.799999999813735,1178183.709999999962747,1095719.580000000074506,1170417.589999999850988,1192838.609999999869615,1120315.300000000046566,1227960.000000000000000,1124740.280000000027940,1119270.500000000000000,1409269.129999999888241,11803562.500000000000000
FS( 88 ),1168062.600000000093132,1186424.199999999953434,1103260.189999999944121,1177596.089999999850988,1206805.319999999832362,1145664.750000000000000,1236160.000000000000000,1138823.860000000102445,1130608.000000000000000,1403434.930000000167638,11896839.939999999478459
FS( 89 ),1174135.000000000000000,1196015.590000000083819,1106491.879999999888241,1181903.189999999944121,1208275.500000000000000,1094965.850000000093132,1254610.000000000000000,1145003.390000000130385,1145346.750000000000000,1419770.689999999944121,11926517.839999999850988
FS( 90 ),1173063.399999999906868,1200878.830000000074506,1132960.959999999962747,1187933.129999999888241,1200924.600000000093132,1089290.599999999860302,1241900.000000000000000,1150895.500000000000000,1153283.000000000000000,1422687.790000000037253,11953817.809999998658895
FS( 91 ),1144844.600000000093132,1172239.750000000000000,1111570.250000000000000,1173145.419999999925494,1174461.359999999869615,1085507.100000000093132,1223450.000000000000000,1144715.970000000204891,1148294.500000000000000,1418312.140000000130385,11796541.089999999850988
FS( 92 ),1153596.000000000000000,1173860.830000000074506,1115109.719999999739230,1197983.030000000027940,1188183.040000000037253,1096100.899999999906868,1240260.000000000000000,1151182.919999999925494,1144213.000000000000000,1431147.379999999888241,11891636.820000000298023
FS( 93 ),1145380.399999999906868,1171159.030000000027940,1120341.979999999981374,1204587.250000000000000,1146527.939999999944121,1090804.000000000000000,1248460.000000000000000,1136237.080000000074506,1123352.000000000000000,1416270.169999999925494,11803119.849999999627471
FS( 94 ),1161633.000000000000000,1163458.900000000139698,1115417.500000000000000,1194250.209999999962747,1142852.489999999757856,1089290.599999999860302,1233700.000000000000000,1147877.590000000083819,1154416.750000000000000,1420937.529999999795109,11823834.569999998435378
FS( 95 ),1200925.000000000000000,1188315.459999999962747,1138808.779999999795109,1213057.879999999888241,1157309.259999999776483,1126368.899999999906868,1248870.000000000000000,1170296.350000000093132,1184801.250000000000000,1439606.970000000204891,12068359.849999999627471
FS( 96 ),1190566.199999999720603,1174536.280000000027940,1136654.319999999832362,1217939.260000000009313,1160249.620000000111759,1166474.000000000000000,1257890.000000000000000,1169865.220000000204891,1183440.750000000000000,1450400.239999999757856,12108015.890000000596046
FS( 97 ),1204675.600000000093132,1191287.440000000176951,1129267.599999999627471,1226840.600000000093132,1180342.080000000074506,1157771.949999999953434,1264450.000000000000000,1186248.160000000149012,1186388.500000000000000,1447483.140000000130385,12174755.070000000298023
FS( 98 ),1204139.799999999813735,1227086.290000000037253,1127728.699999999720603,1211622.179999999934807,1193818.729999999981374,1201660.550000000046566,1261580.000000000000000,1108357.340000000083819,1174597.500000000000000,1430855.669999999925494,12141446.759999999776483
FS( 99 ),1216820.399999999906868,1238433.850000000093132,1129113.709999999962747,1223538.489999999990687,1200679.569999999832362,1208470.850000000093132,1272650.000000000000000,1100597.000000000000000,1206796.000000000000000,1449816.820000000298023,12246916.689999999478459
FS( 100 ),1210033.600000000093132,1254374.469999999972060,1128805.929999999701977,1222102.790000000037253,1197739.209999999962747,1202795.599999999860302,1268960.000000000000000,1108069.919999999925494,1216092.750000000000000,1437273.290000000037253,12246247.559999998658895
FS( 101 ),1207890.399999999906868,1241540.920000000158325,1133730.410000000149012,1228707.010000000009313,1198719.330000000074506,1233820.300000000046566,1284130.000000000000000,1116405.100000000093132,1212238.000000000000000,1441648.939999999944121,12298830.410000000149012
FS( 102 ),1221821.199999999720603,1234921.510000000009313,1128805.929999999701977,1223682.060000000055879,1200924.600000000093132,1252359.449999999953434,1303810.000000000000000,1103327.489999999990687,1222441.750000000000000,1444274.330000000074506,12336368.320000000298023
FS( 103 ),1219499.399999999906868,1231814.440000000176951,1119726.419999999925494,1209325.060000000055879,1176421.600000000093132,1237982.149999999906868,1298890.000000000000000,1106489.110000000102445,1188202.500000000000000,1427646.859999999869615,12215997.539999999105930
FS( 104 ),1239145.399999999906868,1245728.709999999962747,1128498.149999999906868,1222677.069999999832362,1178136.810000000055879,1254629.549999999813735,1298070.000000000000000,1117554.780000000027940,1191150.250000000000000,1425896.600000000093132,12301487.320000000298023
FS( 105 ),1254326.399999999906868,1266397.479999999981374,1138193.219999999739230,1231147.699999999953434,1165640.279999999795109,1267115.100000000093132,1323490.000000000000000,1123734.310000000055879,1194551.500000000000000,1400809.540000000037253,12365405.530000001192093
FS( 106 ),1251290.200000000186265,1272476.530000000027940,1158198.919999999925494,1215785.709999999962747,1180587.109999999869615,1276952.199999999953434,1311190.000000000000000,1117411.070000000065193,1180266.250000000000000,1395558.760000000242144,12359716.750000001862645
FS( 107 ),1254505.000000000000000,1280581.930000000167638,1155275.009999999776483,1227989.159999999916181,1204109.989999999757856,1260304.800000000046566,1310370.000000000000000,1120141.560000000055879,1199993.500000000000000,1434939.609999999869615,12448210.560000000521541
FS( 108 ),1255755.200000000186265,1270450.180000000167638,1160661.160000000149012,1226984.169999999925494,1219301.850000000093132,1248197.600000000093132,1309960.000000000000000,1127327.060000000055879,1204301.750000000000000,1432897.640000000130385,12455836.610000001266599
FS( 109 ),1253969.199999999720603,1278150.310000000055879,1167586.209999999962747,1222533.500000000000000,1201659.689999999944121,1235712.049999999813735,1306680.000000000000000,1124021.729999999981374,1195231.750000000000000,1394683.629999999888241,12380228.070000000298023
